ID,X,Name,Link,Country,Kiva Status,"Kiva Risk Rating
(5 best)","Secular Rating 
(1-4)",Religious Affiliation,Comments on secular rating,"Social Rating
(1-4)",Comments on social rating,MFI Link,By,Date,Review comments,P,J,MFI Name,Timestamp,MFI Name Check
188,ok,VisionFund Ecuador,Lend,Ecuador,active,4,1,Christian,"""Founded on Christian values"", World Vision is religious.  Kiva profile page states vision as ""Our vision for every child is life in all its fullness; our prayer for every heart is the will to make this possible."" ",3,"""small education program, which includes topics on self-esteem, accounting, emotional intelligence, business administration and leadership"", focuses on poor women.
",http://www.globalpartnerships.org/sections/ourpartners/ourpartners_fodemi.htm and this one: http://fodemi.org/en/ ,Jim,5/10/2011,P - agree on ratings ,,,VisionFund Ecuador,,0
133,ok,VisionFund Kenya,Lend,Kenya,active,2.5,1,Christian,"Owned by World vision, promoting the Kingdom of God",2,Offer microinsurance and (safe/clean) water program.,http://www.kadet.co.ke/,Petra,4/22/2011,"Revisiting the secular rating, May 13, Petra: I agree with a 1: installing the Kingdom of God = active religiousness
",,,VisionFund Kenya,,0
130,ok,VisionFund Mexico,Lend,Mexico,active,3,3,At least some Christian influence,"Partnered by World Vision, but no other religious text on their website",1,No particular social goals or initiatives.,http://www.fundacionrealidad.org.mx/inicio.php,Petra,4/22/2011,"Religiousness re-evaluated May 13th, Petra: I still think it's a 3. Looking at its website and using google translate, I see no mention of religiousness; so although sponsored by World Vision I'd go with a 3, not a 2.
",,,VisionFund Mexico,,0
122,ok,Vitas Palestine,Lend,Palestine,active,3.5,4,Secular,"P: I can't see all the pages of the website; can you? Looks secular . Jim - site is bad, see CHF site.  I think its a 4.  Partners with USAID and other worldwide secular organizations. P, nov: woohoo, ryada website is up, but in arabic. Google translate helps if you tell it to translate the website from arabic. Again, no mention of religion.",1,"
Social = 1-2, although CHF has social initiatives, Ryada has no initiatives or goals other than ""helping Palestinian people"" which is vague.  ","http://www.ryada.org/default1.aspx  This one works better but still a lot unfinished / under construction
http://www.chf-pal.org/etemplate.php?id=46",Petra,4/22/2011,"Social - Petra - I'd leave it at a 1; they don't mention any business training programs or savings or insurances. 
Jim - agree a 1 for social.  4 for secular?  P: agree on 4 for secular, leave it pink so we can revisit the site...",,,Vitas Palestine,,0
115,ok,Vitas. s.a.l.,Lend,Lebanon,active,4,4,Secular,Revisited April 2013: Secular,2,Revisited April 2013: Maybe a 2 for also offering savings (according to the badge on its Kiva-page); maybe for offering a lower interest rate on Kiva loans; otherwise I see no specifically social activities,http://www.vitasgroup.com/,Petra,4/22/2011,Social - Petra - agree.  Update April 2013:  Ameen s.a.l. is now Vitas. s.a.l. Re-evaluated May 2013. ,,,Vitas. s.a.l.,,0
422,ok,Women & Youth Empowerment (WOYE) Microfinance Institution,Lend,South Sudan,active,,4,Secular,No meniton of religion,3,"Targets 18-50 yr old women who are in poverty and have little or no land or other income producing assets.  Mandatory savings program.  Train clients in health, education and other areas that will give them stability.  Rate a 3 for the savings and training. ",http://woyemfi.org/,Jim,3/20/2015,,,,Women & Youth Empowerment (WOYE) Microfinance Institution,,0
111,ok,Women and Associations for Gain both Economic and Social (WAGES),Lend,Togo,active,2,4,Secular,"No mention of religion.  Formed by CARE International, which doesn't seem to be religious",3,"Social: offer business and general education, health education, savings accounts.",http://translate.google.com/translate?js=n&prev=_t&hl=en&ie=UTF-8&layout=2&eotf=1&sl=auto&tl=en&u=http%3A%2F%2Fwww.wagestogo.org%2F,Jim,4/22/2011,,,,Women and Associations for Gain both Economic and Social (WAGES),,0
238,ok,WSDS-Initiate,Lend,India,active,2,4,Secular,"Works with people of several believes, and with several tribes. No religion mentioned on the Kiva description page.",3,"Works with all tribes and minority communities, offers ""solar lamp loans"", focuses on women. In Kiva's description is seems that next to microfinance they also work on security and health. Not a lot of information available, though! CAREFUL: loans to India will not be repaid until after 36 months!
Jim - a large part of their work is to create/support ""LOMs"", basically groups who meet regularly to work together and support each other and the community.  The MFI is the ""Institute of Innovative Technology Transfer and Environment"", a non-profit.  Though not a lot of detail I would go with 3 or even 4 based on the website I found. Petra: agree with a 3. ","Extra info on Kiva: http://www.kiva.org/updates/kiva/2012/08/15/new-field-partner-wsds-offers-creative.html MFI's website: http://wsds-initiate.org/ but ""account is suspended"" (as per Aug 2012)
Jim - This appears to be a mirror of their site:  http://gollut.wix.com/wsds#!  Confirms secular rating.  Good social info as well.",Petra,8/23/2012,,,,WSDS-Initiate,,0
116,ok,XacBank,Lend,Mongolia,paused,5,4,Secular,Secular,2,"Social = a solid 1.  It's just a bank. (NB Jessica notes on the AASetc board on may 5: ""XacBank in Mongolia 
charges 21.2% interest but once the loan is paid back they give 9% of 
that interest back to the client in the form of a savings account."" Does this change our point of view?)
Jim - yes, I think so.  We gave other MFIs a 2 for savings accounts.",http://www.xacbank.mn/,Petra,4/22/2011,Social - Petra - agree,,,XacBank,,0
423,ok,Yayasan Rumah Energi,Lend,Indonesia,active,,4,Secular,"No mention of religion, but humanistic vision and goal.",2,"YRE sells biogas digesters (see website for video of one in action!), which is a good solution for a country with over 17,000 islands.  Loans to groups of cattle farmers to purchase and install unit.  YRE is a non-profit, and also works in the general development of renewable energy.  Active in a pilot project to make an island 100% renewable energy.",http://www.rumahenergi.org/,Jim,9/29/2014,,,,Yayasan Rumah Energi,,0
253,ok,Yayasan Sosial Bina Sejahtera,Lend,Indonesia,active,0.5,1,Catholic influences,"Founded by a catholic missionary priest, Patrick Burrows or father Carolus. In their mission statement: ""striving to strengthen inter-religious harmony"" and ""promote JPIC (justice, peace and integration of creation) through education"", The complete board and board of trustees are OMI, members of a catholic missionary religious congregation. Is mostly supported by catholic charities from several countries. Although they probably loan without regards to the religion of the borrower, I think their mission is to promote catholicism. A 1, maybe a 2?",3,"Founded and funded vocational schools, microfinance for women including savings and financial education, infrastructure projects (roads, bridges), healthcare including transgender counseling (?!), maritime education (academy on ship engineering, nautical science, and maritime economics). Kivans can make 0% interest loans to students of the vocational and maritime school; and (??% interest) loans to the women in the microfinance project.",http://www.ysbs.or.id/,Petra,8/25/2012,,,,Yayasan Sosial Bina Sejahtera,,0
164,ok,Yehu Microfinance Trust,Lend,Kenya,active,3.5,2,Mormon,April 2013: Founded and still governed by Mormons (as per their website).  No indication that they push their beliefs. Proof on their website that they also loan to muslims. ,3," They hire 100% poor locals and focus on loans to women.  They also offer business education and savings accounts. Finally, they are actively seeking for job opportunities for their clients in the region (About us > other initiatives).",http://www.yehu.org/,Petra,4/21/2011,P - Agree on score 2 for secular rating. Agree on score 3 for social rating.,,,Yehu Microfinance Trust,,0
274,ok,Yellow Leaf Hammocks,Lend,Thailand,active,,4,Secular,Secular,2,"Social business, selling hammocks (via their website) made by the Mlabri tribe from Thailand, and thus supporting them. Loans have 0% interest and go to the weavers to buy raw materials for making hammocks.",http://yellowleafhammocks.com/ourstory/,Petra,12/21/2012,,,,Yellow Leaf Hammocks,,0
383,ok,Youth Business St. Vincent and the Grenadines,Lend,Saint Vincent and the Grenadines,active,,4,Secular,No mention of religion,3,"Not-For-Profit Company, established to address the level of poverty, unemployment and underemployment among young people, and in particular young people who are disadvantaged. Kiva mentions that YBSVG disadvantaged youth includes former convicted criminals, youth who live in abject poverty, those living with a physically disability, and many who could not complete schooling. Ássistance takes the form of business capital for start-up, expansion and or diversification, business development training & networking, business mentoring. They also provide career advice and guidance to drop-outs, secondary school and post secondary, college and or university graduates under age 35.They also have apprenticeship programs. Relatively low interest rates ( 7-12%) and loan duration up to 5 years. 3 for focus on disadvantage youth and training (beyond loans)?",http://youthbusiness.org.vc/,Alessandra,9/5/2014,,,J,Youth Business St. Vincent and the Grenadines,,0
287,ok,Youth Initiative for Community Empowerment,Lend,Uganda,active,,4,Secular,"No mention of religion, which is refreshing for Uganda.",4,"A youth-led (!!!) grassroots organization that works with marginalized women and ""out-of-school"" girls to promote their integrated development (jobs, health, stability, etc.).  HIV/Aids education and prevention.  I think I have a new favorite MFI!  (Jim). ",http://www.yice-uganda.org/about-us,Jim,5/23/2013,P - agree,,,Youth Initiative for Community Empowerment,,0
315,ok,Yunus Social Business (YSB),Lend,"Albania, Haiti",active,2,4,Secular,No mention of religion,3,"Co-founded by Muhammad Yunus himself.  YSB helps social businesses (companies created for social benefit rather than private profit).  Some of the loans are very large and Kiva lenders will only be funding a portion of those loans.  As an example, the first (and to date, only) loan was for $23,950 for Albanian women to make and sell traditional crafts.",http://www.yunussb.com/about-us/,Jim,9/27/2013,,,,Yunus Social Business (YSB),,0
444,ok,Zoona (Malawi),Lend,Malawi,inactive,,4,Secular,No mention of religion,1,"Zoona uses mobile lending kiosks staffed by entrepreneurs to reach poor areas.  Kiva loans are for these entrepreneurs to buy the kiosk, phone, etc. in order to make loans and get a percentage of the loan.  Focus on women, but basically just a lending institution.",http://www.zoona.co.za/,Jim,3/22/2015,,,,Zoona (Malawi),,0
210,ok,Zoona International,Lend,"Malawi, Zambia",active,2.5,4,Secular,No mention of religion,1,"Lending only.  As the name implies, they do mobile lending.  There are no stated social goals or initiatives other than providing a safe and quick lending process.Petra: Warning: the customer pays $50 as a fee per month, instead of interest. With a $5k loan for 36 months, this comes to about a total of $1800 in fees, or about 12% interest per year. ",http://www.mtzl.net/,Jim,1/26/2012,,,,Zoona International,,0
76,#N/A,ADEPHCA,Lend,#N/A,closed,#N/A,4,Appears secular,"Website is inactive, but no reason to think they are not secular.  Although Nicaragua is ~80% Catholic, their constitution is clear on separation of church and state and that sentiment seems to carry thru to social aspects.
Note the 2010 revolt against high interest charged by MFI's (No Pago movement).",3, Social: part of a larger organisation that also does other charity. On Kiva no more information can be found about their own social activities,www.adephca.org.ni,Jim,4/21/2011,Website inactive.,,,ADEPHCA,,0
124,#N/A,"Ahon sa Hirap, Inc. (ASHI)",Lend,#N/A,closed,#N/A,2,Christian,"Christian based and some religious sayings on website (such as ""God bless you"")  - but not extremely religious, it seems. Jim - agree.  Noticed in Kiva Fellow blog that a Pastor was giving a lecture.",2,"
Offer relief services, housing, etc. after a large flood. ",http://www.ashi.org.ph/,Petra,4/22/2011,Social - Petra - I agree,,,"Ahon sa Hirap, Inc. (ASHI)",,0
149,#N/A,Al-Thiqa Organization,Lend,#N/A,closed,#N/A,4,Secular,"Has conventional and islamic loans, which is probably inevitable in Iraq? Founded by secular international organisation, first started only w conventional loans but received fatwas because of that.",1,"Social = 1, no mention of social issues ",http://al-thiqa.org/english-intro.asp?id=2 and http://www.acdivoca.org/site/ID/iraqaccesstocredit,Petra,4/22/2011,Social - Petra - I agree,,,Al-Thiqa Organization,,0
170,#N/A,Amasezerano Community Banking S.A.,Lend,#N/A,closed,#N/A,1,Christian,"One of the founders is African Evangelistic Enterprises which is BAAAAD (http://www.aeeuganda.org/general/aboutaee.html ). From their website: ""Mission: To be a Christian leading financial institution "" and value ""Kingdom building"" . There is a loan type especially for religious work.",1,"Social = 1, only initiative seems to be religion. They do offer saving accounts and insurances though.","http://acb.rw/index.php?option=com_content&view=category&layout=blog&id=34&Itemid=54      
NOTE:  website hijacked as of 5/26/2011",Petra,4/21/2011,P-social-agree,,,Amasezerano Community Banking S.A.,,0
109,#N/A,AMK (Angkor Microfinance Kampuchea),Lend,#N/A,closed,#N/A,4,Secular,"“To help large numbers of poor people to improve their livelihood options through the delivery of appropriate and viable microfinance services""",1,"Offer only financial services, including savings accounts",http://www.amkcambodia.com/,Jim,4/22/2011,,,,AMK (Angkor Microfinance Kampuchea),,0
280,#N/A,Angaza Design,Lend,#N/A,closed,#N/A,4,Secular,No mention of religion.,2,For-profit business selling solar energy devices.,http://www.angazadesign.com/,Jim,5/23/2013,P: maybe a 2 for social because they provide solar energy - helping people get cleaner and cheaper energy?,,,Angaza Design,,0
355,#N/A,Angkor Community Fund,Lend,#N/A,closed,#N/A,4,Secular,"State that they are ""non-partisan"".  No evidence of religion other than the association with Angkor, which is inseparable from the Khmer version of Buddhism (combination of Buddhist, Hindu, animist, etc. beliefs).  I can't imagine ACF would have any religious influence even if they were to try to.",4,"The website doesn't have much information, but it is clear that ACF is intent on doing good things.  They target the unserved, including making loans to ""entertainment"" and sex workers and those with HIV.  They are a nonprofit and give unsecured loans.  ",http://www.angkorcommunityfund.org/,Jim,2/19/2014,,,,Angkor Community Fund,,0
152,#N/A,AREGAK Universal Credit Organization,Lend,#N/A,closed,#N/A,3,At least some Christian influence,Funded by methodists (UMCOR) and they are currently the only shareholders & one of them is on the board. Jim - It appears that major donors are secular so I agree with 3 instead of 2.,1,Standard phrases about helping society but goal is only about business.  No additional services offered,http://www.aregak.am/index.cfm?objectID=895DF031-FB05-72D6-4D36A119E36B94E3,Petra,4/21/2011,Website currently (25 apr) offline.,,,AREGAK Universal Credit Organization,,0
34,#N/A,"Ariana Financial Services Joint Stock Company (AFS), a partner of Mercy Corps",Lend,#N/A,closed,#N/A,4,Secular,"Associated with Mercy Corps, which is secular per MinistryWatch:  http://www.ministrywatch.com/profile/mercy-corps.aspx",1,No social services provided. Except focus on women ( 60% of clients is female).,http://www.afs.org.af/,Jim,4/20/2011,Website partly under construction,,,"Ariana Financial Services Joint Stock Company (AFS), a partner of Mercy Corps",,0
220,#N/A,ASPIRE,Lend,#N/A,closed,#N/A,1,Christian,"""ASPIRE is a Christian nonprofit organization  (...) with the goal of promoting the holistic development of Dominican families (...) through the provision of loans, technical assistance and education, founded in Christian values."" That is at least a 2, if not a 1. Unfortunately, can't find much info on ASPIRE online, have to go on what it says on Kiva.
Jim - I am leaning towards a 2 to give them the benefit of the doubt based on not too much information.  Also, this article had no mention of religion:  http://www.opportunity.net/community-news/1235/",3,"Is nonprofit (but makes 7% profit annually), targets the poor, has business and personal education (the personal education may be christian-based), provides also loans for education and for housing. A 3 or a 4?   
Jim - I think 3.  They have some training etc. but no solid social initiatives beyond lending.",none yet,Petra,8/22/2012,,,,ASPIRE,,0
147,#N/A,Banco D-MIRO S.A.,Lend,#N/A,closed,#N/A,1,Christian,"Funded by christian organisation, wants to promote religious life.",3,"Website is vague, but based on actual loans they target those who are excluded from the traditional financial system - HIV-positive, disabled, students, youth.  Mandatory life and health insurance for borrowers.
",http://www.d-miro.org/,Petra,4/22/2011,"Social - Petra - I agree
Jim - updated social 6/18/2013 based on actual loans.",,,Banco D-MIRO S.A.,,0
107,#N/A,BRAC South Sudan,Lend,#N/A,closed,#N/A,4,Secular,"BRAC is in many countries, founded by 
Fazle Hasan Abed who is quoted as saying ""I would like to think of myself as a free thinker - not having much faith in the rituals of religion but a strong mooring in the core ethical and human values.""",4," Social: lots of other activities: education, training, health...",http://www.brac.net/content/about-brac-southern-sudan,Jim,4/21/2011,,,,BRAC South Sudan,,0
155,#N/A,BRAC Sri Lanka,Lend,#N/A,closed,#N/A,4,Secular,Secular,4,"Social = 4, broad spectrum of in-depth social programs by BRAC.  Presume that its flowed down to branches. ",http://www.brac.net/content/about-brac-sri-lanka,Petra,4/21/2011,Social - Petra - I agree,,,BRAC Sri Lanka,,0
244,#N/A,CampoAlto,Lend,#N/A,closed,#N/A,4,Secular,No religion mentioned on Kiva or on the about us page of the Spanish website. ,1,"For-profit educational institution focusing on women (>70% of the students) and poor (about 30% below poverty line). Kiva loans will be used to pay for the courses. Not sure if and how much interest the students will pay. Seems like the one student currently featured will need to repay during her studies. A 1, maybe a 2?",http://www.campoalto.edu.co,Petra,8/24/2012,,,,CampoAlto,,0
91,#N/A,Christian Rural Aid Network (CRAN),Lend,#N/A,closed,#N/A,1,Christian,"""The core mission is, first and foremost, to deliver the transforming Gospel of Jesus Christ to rural villages.""",2,"Social: they offer some financial/business training. CRAN itself also builds schools and provides education to adults also.
Jim - If it weren't so religious I would give more credit for the school.  I think their goal is conversion and any help is just an enticement  - Petra: OK, a 2",http://www.cran.org/,Jim,4/21/2011,,,,Christian Rural Aid Network (CRAN),,0
237,#N/A,Colfuturo,Lend,#N/A,closed,#N/A,4,secular,Didn't see any mention of religion.P: Me neither.,2,"Helps Columbian students go to college overseas - helping with tuition and living expenses in return for a committment to return to Columbia once they finish their degree.  If they return, up to 50% of loan is forgiven. P: agreed.",http://www.colfuturo.org/,Jim,9/20/2012,,,,Colfuturo,,0
158,#N/A,CrediComun,Lend,#N/A,closed,#N/A,4,Secular,Secular,1,"Social = 1, minimal attention to social issues, except allowing for savings",http://translate.google.com/translate?hl=en&sl=auto&tl=en&u=http%3A%2F%2Fwww.credicomun.com.mx%2F,Petra,4/21/2011,Social - Petra - I agree,,,CrediComun,,0
168,#N/A,FAMA OPDF,Lend,#N/A,closed,#N/A,4,Secular,secular,2,"Focus on sustainable agriculture training, and something about education credit for women but its vague. Offers saving options",http://translate.google.com/translate?hl=en&sl=es&u=http://famahonduras.org/&ei=o86zTdSfG5S2tgf9--DpDg&sa=X&oi=translate&ct=result&resnum=4&ved=0CDcQ7gEwAw&prev=/search%3Fq%3Dfama%2Bopdf%2Bhonduras%26hl%3Den%26client%3Dfirefox-a%26hs%3DSSu%26rls%3Dorg.mozilla:en-US:official%26biw%3D1674%26bih%3D956%26prmd%3Divns,Petra,4/21/2011,Social-Petra-agree,,,FAMA OPDF,,0
142,#N/A,Faulu Kenya,Lend,#N/A,closed,#N/A,1,Christian,"Although doing a lot of good, ultimately they credit God",2,Social = 2.  Social goals are approached only from financial perspective.,http://www.faulukenya.com/,Petra,4/22/2011,"Social - Petra: I'd give a 2 because they only educate on business and finances. Also offer savings and insurances.
Jim - I was giving them credit for ""projects focused on food & water, youth & education, health and disaster intervention"" on their Visions page, but there doesn't appear to be any concrete info about it.  Interview with CEO (http://microfinanceafrica.net/tag/faulu-kenya/) talks only about financial aspects though (only 1/3 has sound though).  I agree with 2.",,,Faulu Kenya,,0
214,#N/A,Fenix International,Lend,#N/A,closed,#N/A,4,Secular,No mention of religion,2,"For-profit business, providing solar panels to people through the company they work for (loans will be paid back by deducting money from their pay slip); panels will allow for safe and cheap electricity plus the option to develop a side-business charging other people's phones.",http://fenixintl.com/,Petra,8/3/2013,Review when they have more loans available!!!,,,Fenix International,,0
179,#N/A,Finadev Benin,Lend,#N/A,closed,#N/A,4,Presumed Secular,"Nothing found on religion, but website has broken link. P: Indeed, their website seems offline. Try again later? No mention of religion indeed. Aug2012: website still offline.",2,"Recently added life insurance, and encourage borrowers to hire people, but no real social initiatives. P:agree. They do not make a profit and have relatively low interest rates, which helps for me to give them a 2 indeed.",http://www.kiva.org/partners/179,Jim,9/15/2011,,,,Finadev Benin,,0
70,#N/A,FINCA Peru,Lend,#N/A,closed,#N/A,4,Secular,"No mention of religion.  Vision is to ""strengthen human values"" which are listed as Equality, Solidarity, Respect, Honesty.",2,Business education,http://www.fincaperu.net/cms/index.php/en/,Jim,4/21/2011,,,,FINCA Peru,,0
157,#N/A,Fondo Esperanza,Lend,#N/A,closed,#N/A,3,At least some Christian influence,"Seems secular, but was started by and is now still people in the board from Hogar de Cristo, a foundation created by a Jesuite priest",3,"Social = 3, good entrepreneur training school and networking ",http://translate.google.com/translate?hl=en&sl=auto&tl=en&u=http%3A%2F%2Fwww.fondoesperanza.cl%2F,Petra,4/21/2011,,,,Fondo Esperanza,,0
248,#N/A,Frogtek,Lend,#N/A,closed,#N/A,4,Secular,No mention of religion anywhere.,1,"Social business selling hardware and software to small shopowners in Mexico and Colombia. Frogtek’s principal software package offers a bank account and insurance, and keeps track of expenses, income, and product performance (which products sell and which don't). Kiva loans are meant to buy the necessary hardware, and are at 0% interest with repayments during 2 years. While I think this business should be applauded for focusing on the poor(er) entrepreneurs, I think their main focus is still making money, so a 1. ",http://frogtek.org/,Petra,8/25/2012,,,,Frogtek,,0
270,#N/A,FUNDECOCA,Lend,#N/A,closed,#N/A,4,Secular,"No mention of religion. - Spanish website (credito comunal page) mentions specifically no discrimination on basis of sexe, race, religion, politics etc",2,"Establishes and trains local community development committees to work with local borrowers.  Loans are primarily agricultural, with attention to organic and sustainable farming and biodiversity. P: A big 2, maybe a 3 later? Also: 62% of the leaders of the local communities are women.",http://www.fundecoca.org/ ; offline in June 2013; also http://www.fundecoca.cr/acerca-de.html (spanish),Jim,5/23/2013,,,,FUNDECOCA,,0
128,#N/A,"Hagdan sa Pag-uswag Foundation, Inc. (HSPFI)",Lend,#N/A,closed,#N/A,1,Christian,Promoting Christian values through its microfinance services,2,Participates in an organisation of MFIs in the Philippines; this organisation in turn offers education and other social activities. (Source: Kiva website),none,Petra,4/22/2011,Social - Petra - I agree,,,"Hagdan sa Pag-uswag Foundation, Inc. (HSPFI)",,0
46,#N/A,"HOPE DRC, a HOPE International institution",Lend,#N/A,closed,#N/A,1,Christian,"""focused on alleviating physical and spiritual poverty"", ""without faith there is no hope"", ""Christ-following loan officers share the hope of the Gospel """,2,Some business education,http://www.hopeinternational.org/site/PageServer?pagename=about,Jim,4/20/2011,,,,"HOPE DRC, a HOPE International institution",,0
72,#N/A,Manuela Ramos / CrediMUJER,Lend,#N/A,closed,#N/A,4,Secular,"No mention of religion.  Initiatives include rights to sexual and reproductive health, life without violence, political and economic freedoms.",3,"Social: part of a larger organisation that also focuses on women's rights, safety, health",http://translate.google.com/translate?hl=en&sl=es&u=http://www.manuela.org.pe/credimujer.asp&ei=M3OwTZX9KdCUtwfMtMGFDA&sa=X&oi=translate&ct=result&resnum=1&ved=0CCQQ7gEwAA&prev=/search%3Fq%3DManuela%2BRamos%2B/%2BCrediMUJER%26hl%3Den%26client%3Dfirefox-a%26rls%3Dorg.mozilla:en-US:official%26prmd%3Divnso,Jim,4/21/2011,,,,Manuela Ramos / CrediMUJER,,0
208,#N/A,Mbinga Community Bank,Lend,#N/A,closed,#N/A,4,Presumed Secular,"No mention of religion on Kiva page.  No other information available (MixMarket, TAMFI, etc.)  P: not a lot of information indeed. Revisit later",2,"Focuses on small-scale coffee farmers in the Mbinga region of Tanzania.  Kiva page sounds like just a lending institution but with good social goals.  P: agreed. Hopefully the website will be up, later.",http://www.mbingabank.com/    not yet active. Jan12 still not active. Aug12 and Jan13 still not active,Jim,11/11/2011,,,,Mbinga Community Bank,,0
135,#N/A,MCC Mol Bulak Finance LLC,Lend,#N/A,closed,#N/A,4,Secular,"Jim - agree, in fact many humanistic elements.",4,"Several projects to rebuild areas, educate children, elderly care, women, etc.",http://molbulakfinance.kg/en/home,Petra,4/22/2011,Social - Petra - I agree,,,MCC Mol Bulak Finance LLC,,0
310,#N/A,MEC Delta,Lend,#N/A,closed,#N/A,4,Secular,No mention of religion,3,"MEC Delta is a member-owned nonprofit that targets women, young people, and the handicapped** with agriculture loans in northern Senegal.  MEC Delta loans fund planting, and they also work with a sister organization to guarantee crop prices in order to provide stability.  Also offer insurance and savings.
**  Note that MEC Delta's first 33 loans are all to middle aged, able-bodied, men...??  The only loan active on Babyloan is the same.  Without other info, I assume that these are the loans MEC Delta needs help with, and that they have other means (partners, capital, etc.) for their primary mission.
","None  See Kiva page at  http://www.kiva.org/partners/310   

Also described and some data listed at:  
http://www.babyloan.org/en/mfi/mec-delta  

And mentioned here:  
http://www.terrafina.nl/en/it-works-results/cases/case-2-crop-insurance",Jim,1/24/2014,,,,MEC Delta,,0
230,#N/A,Nirdhan Utthan Bank Limited (NUBL),Lend,#N/A,closed,#N/A,4,Secular,No mention of religion,2,"Targets the underserved and unserved poor in Nepal (hills/mountain areas), targets women, several loan products. Offers savings accounts and microinsurance as well. No education or trainings mentioned. I would say it is a good 2, not enough for a 3.
Jim - agree.  I like their description - ""a bank with a social conscience""",http://www.nirdhan.com/,Petra,8/22/2012,,,,Nirdhan Utthan Bank Limited (NUBL),,0
332,#N/A,NOTS Lampe Solaire,Lend,#N/A,closed,#N/A,4,Secular,No mention of religion,2,"A for-profit company that sells solar lights and sustainable charcoal production expertise.  They don't mention it, but I imagine they make money on carbon credits.  They also invest in MFI's (loan them money and charge interest).  Note link to Barefoot Power on their website - no mention of them as partner/customer that I could see.",http://www.notsmali.com/,Jim,11/23/2013,,,,NOTS Lampe Solaire,,0
84,#N/A,Pearl Microfinance Limited,Lend,#N/A,closed,#N/A,2,Christian,"Founded by Feed the Children (Christian), relaunched as Pearl in 2006.  No direct info on Pearl, website is dead.  Oiko says Pearl is Christian.  http://www.oikocredit.org/en/who-we-are/impact/project-partners/project/africa/uganda/308/microcredit-targeted-especially-at-widows    
Vision ""All economically active population of Uganda accessing financial services"" so apparently loan to anyone.  No evidence of religious activities.  http://www.enteruganda.com/brochures/africanmfinancecperalltd.htm",2,"Social: business education,  savings and insurance are possible.", http://www.pearlmicrofinance.co.ug/   (dead) . This one might help: http://www.ugpulse.com/articles/daily/Business.asp?about=The+Growth+of+Pearl+Microfinance+Limited&ID=547,Jim,4/21/2011,"Website link is dead
Jim - my feeling is a 1 for secular but should we give a 2 for the benefit of the doubt?  Go with 2 for savings",,,Pearl Microfinance Limited,,0
278,#N/A,Plasticos Foundation,Lend,#N/A,closed,#N/A,4,Secular,No mention of religion,3,"Nonprofit organization providing plastic surgery (cleft palate etc.).  Loans are to the patient to finance the operation.  The doctors are volunteers, and it appears that they charge for their services (when not covered by donations) in order to cover costs.  Their mission is to provide their services regardless of the ability to pay.  They also train local doctors and staff. ",http://www.theplasticosfoundation.org/,Jim,5/23/2013,P: hard to give a social rating for an organisation that definitely ins't an MFI. I would say 2-3. ,,,Plasticos Foundation,,0
88,#N/A,Sinapi Aba Trust (SAT),Lend,#N/A,closed,#N/A,1,Christian,"Mentioned numerous places as ""a Christian NGO"".  Name means ""Mustard Seed"" (after the story in the bible). ""Dedicated to the building of a nation under the Almighty God (...) all people have the dignity of providing for themselves, their families, their church and their community”. Also: the board consists of people creating churches in Ghana.",3,"Social: some education possibilities (business, health, HIV, community building). Savings. Also according to their website; business training, youth apprentice project, HIV education.",http://www.sinapiaba.com/,Jim,4/21/2011,,,,Sinapi Aba Trust (SAT),,0
335,#N/A,StoveTeam International,Lend,#N/A,closed,#N/A,4,Secular,No mention of religion,3,"Another cook-stove MFI, but this one is non-profit.  They also establish locally-owned factories to make the stove.  Not a traditional MFI so it's difficult to rate socially.  I think it's between a 2 and 3, but would go with a 3 due to the creation of local industries and employment in addition to the health and environmental benefits of the cook stoves. ",http://www.stoveteam.org/,Jim,11/26/2013,,,,StoveTeam International,,0
180,#N/A,Transcapital,Lend,#N/A,closed,#N/A,4,Secular,secular,2,No mention of social issues other than the Mongolian government has an initiative which they must follow.  I say that deserves a 1.  Solar panel loans but that appears to be only because remote villagers need those loans.,http://www.transcapital.mn/en/index.php,Petra,4/20/2011,"P - social: offers business training - see http://www.transcapital.mn/en/index.php?option=com_content&view=article&id=122&Itemid=105&lang=en  .  Which makes it  a 2 ?
Jim - ok",,,Transcapital,,0
67,#N/A,TYM Fund,Lend,#N/A,closed,#N/A,4,Secular,No mention of religion.,4,"Social: education, health education and health care, empowering women. 
Jim - maybe a 4?  They seem to do quite a bit.  Its different for different cultures/regions. P: OK",http://tymfund.org.vn/Home,Jim,4/21/2011,,,,TYM Fund,,0
